timestamp,temperature_C,pressure_kPa,humidity_percent,air_quality_index
2025-05-08T20:25:36.774216,22.69,113.4,55,70
2025-05-08T20:25:40.286018,22.69,116.88,55,70
2025-05-08T20:25:41.852963,29.63,116.88,57,81
2025-05-08T20:25:45.365447,29.63,115.31,57,81
2025-05-08T20:25:46.929804,24.87,115.31,55,93
2025-05-08T20:25:51.822627,24.87,103.46,55,93
2025-05-08T20:25:53.388934,25.38,103.46,45,53
2025-05-08T20:25:56.900233,25.38,108.23,45,53
2025-05-08T20:25:58.466646,24.13,108.23,59,97
2025-05-08T20:26:01.976726,24.13,114.51,59,97
2025-05-08T20:26:03.543851,21.28,114.51,52,81
2025-05-08T20:26:07.054235,21.28,100.35,52,81
2025-05-08T20:26:08.620099,20.14,100.35,50,50
2025-05-08T20:26:12.131602,20.14,109.35,50,50
2025-05-08T20:26:13.697350,26.84,109.35,56,63
2025-05-08T20:26:17.228813,26.84,117.63,56,63
2025-05-08T20:26:18.782749,25.9,117.63,56,69
2025-05-08T20:26:23.811886,25.9,105.95,56,69
2025-05-08T20:26:25.362772,21.05,105.95,51,98
2025-05-08T20:26:28.897246,21.05,103.94,51,98
2025-05-08T20:26:30.439398,20.07,106.05,41,53
2025-05-08T20:26:33.975441,20.07,106.05,41,53
2025-05-08T20:26:35.518003,23.68,117,44,96
2025-05-08T20:26:39.053947,23.68,117,44,96
2025-05-08T20:26:40.605707,29.06,115.77,59,94
2025-05-08T20:26:44.134081,28.08,115.77,41,63
2025-05-08T20:26:45.685671,28.08,116.42,41,63
2025-05-08T20:26:49.216427,23.28,116.42,52,83
2025-05-08T20:26:52.221069,23.28,102.85,52,83
2025-05-08T20:26:55.758634,26.76,102.85,47,96
2025-05-08T20:26:57.304883,26.76,102.81,47,96
2025-05-08T20:27:00.837289,24.31,102.81,56,95
2025-05-08T20:27:02.382665,24.31,115.31,56,95
2025-05-08T20:27:05.916522,28.88,115.31,44,53
2025-05-08T20:27:07.460223,28.88,107.28,44,53
2025-05-08T20:27:10.994694,28.7,107.28,44,98
2025-05-08T20:27:12.536989,28.7,116.83,44,98
2025-05-08T20:27:16.072832,20.37,116.83,58,55
2025-05-08T20:27:17.614944,20.37,115.35,58,55
2025-05-08T20:27:21.152999,26.15,115.35,41,83
2025-05-08T20:27:24.131230,26.15,109.88,41,83
2025-05-08T20:27:27.685182,25.88,109.88,58,82
2025-05-08T20:27:29.218717,25.88,118.5,58,82
2025-05-08T20:27:32.780705,20.86,118.5,48,83
2025-05-08T20:27:34.304988,20.86,116.4,48,83
2025-05-08T20:27:37.864320,20.6,116.4,41,79
2025-05-08T20:27:39.387025,20.6,102.08,41,79
2025-05-08T20:27:42.947071,29.66,102.08,53,67
2025-05-08T20:27:44.469432,29.66,118.94,53,67
2025-05-08T20:27:48.029903,25.55,118.94,43,55
2025-05-08T20:27:49.548264,25.55,119.71,43,55
2025-05-08T20:27:53.113177,20.69,119.71,43,65
2025-05-08T20:27:55.948081,20.69,106.99,43,65
2025-05-08T20:27:59.515844,26.75,106.99,57,96
2025-05-08T20:28:01.037148,26.75,113.48,57,96
2025-05-08T20:28:04.606785,26.59,104.31,51,59
2025-05-08T20:28:06.124330,26.59,104.31,51,59
2025-05-08T20:28:09.691811,23.59,110.44,55,71
2025-05-08T20:28:11.208651,23.59,110.44,55,71
2025-05-08T20:28:14.778389,21.36,109.44,41,70
2025-05-08T20:28:16.288083,21.36,109.44,41,70
2025-05-08T20:28:19.862700,26.75,108.38,43,89
2025-05-08T20:28:21.372876,26.75,108.38,43,89
2025-05-08T20:28:26.348720,25.56,107.9,51,95
2025-05-08T20:28:27.854503,25.56,107.9,51,95
2025-05-08T20:28:31.433543,24.57,116.75,59,93
2025-05-08T20:28:32.939141,24.57,116.75,59,93
2025-05-08T20:28:36.528152,20.72,109.62,59,82
2025-05-08T20:28:38.022745,20.72,109.62,59,82
2025-05-08T20:28:41.615051,29.72,113.06,41,60
2025-05-08T20:28:43.135365,29.72,113.06,41,60
2025-05-08T20:28:46.695738,29,113.81,49,78
2025-05-08T20:28:48.220638,29,113.81,49,78
2025-05-08T20:28:51.779042,25.43,119.92,41,99
2025-05-08T20:28:53.302448,25.43,119.92,41,99
2025-05-08T20:28:58.232961,25.98,111.97,57,81
2025-05-08T20:28:59.762144,25.98,111.97,57,81
2025-05-08T20:29:03.325197,29.49,100.84,60,98
2025-05-08T20:29:04.848576,29.49,100.84,60,98
2025-05-08T20:29:08.411230,23.74,107.25,47,67
2025-05-08T20:29:09.929598,23.74,107.25,47,67
2025-05-08T20:29:13.495440,21.45,119.69,52,58
2025-05-08T20:29:15.009669,21.45,119.69,52,58
2025-05-08T20:29:18.583480,23.47,109.28,43,72
2025-05-08T20:29:20.090150,23.47,109.28,43,72
2025-05-08T20:29:23.666532,27.86,114.65,57,88
2025-05-08T20:29:25.172122,27.86,114.65,57,88
2025-05-08T20:29:30.222666,26.96,102.29,47,91
2025-05-08T20:29:31.724527,26.96,102.29,47,91
2025-05-08T20:29:35.306563,24.42,101.11,40,72
2025-05-08T20:29:36.808617,24.42,101.11,40,72
2025-05-08T20:29:40.395915,23.76,101.57,50,94
2025-05-08T20:29:41.893008,23.76,101.57,50,94
2025-05-08T20:29:45.485226,29.87,111.71,50,87
2025-05-08T20:29:46.974831,29.87,111.71,50,87
2025-05-08T20:29:50.571904,25.62,112.59,50,80
2025-05-08T20:29:52.057187,25.62,112.59,50,80
2025-05-08T20:29:55.656283,25.76,109.16,42,62
2025-05-08T20:29:57.143656,25.76,109.16,42,62
2025-05-08T20:30:01.323544,20.54,109.34,54,71
2025-05-08T20:30:02.820048,20.54,109.34,54,71
2025-05-08T20:30:06.418503,21.94,105.71,41,58
2025-05-08T20:30:07.918735,21.94,105.71,41,58
2025-05-08T20:30:11.517837,28.32,117.49,56,87
2025-05-08T20:30:13.016342,28.32,117.49,56,87
2025-05-08T20:30:17.990939,29.58,114.97,51,74
2025-05-08T20:30:19.481395,29.58,114.97,51,74
2025-05-08T20:30:23.088679,25.31,104.42,49,68
2025-05-08T20:30:24.568694,27.98,104.42,41,71
2025-05-08T20:30:28.188073,27.98,114.3,41,71
2025-05-08T20:30:29.655077,21.84,114.3,47,93
2025-05-08T20:30:33.979625,21.84,106.04,47,93
2025-05-08T20:30:35.454305,24.28,106.04,58,51
2025-05-08T20:30:39.113163,24.28,114.15,58,51
2025-05-08T20:30:40.540994,26.33,114.15,50,65
2025-05-08T20:30:44.208074,26.33,118.07,50,65
2025-05-08T20:30:45.632930,21.3,118.07,50,90
2025-05-08T20:30:49.294726,21.3,110.81,50,90
2025-05-08T20:30:50.715252,28.41,110.81,57,65
2025-05-08T20:30:54.377975,28.41,119.84,57,65
2025-05-08T20:30:55.809063,20.45,119.84,52,89
2025-05-08T20:30:59.461832,20.45,119.35,52,89
2025-05-08T20:31:00.893126,28.73,119.35,52,78
2025-05-08T20:31:05.951785,28.73,110.81,52,78
2025-05-08T20:31:07.379035,25.4,110.81,45,64
2025-05-08T20:31:11.039615,25.4,114.21,45,64
2025-05-08T20:31:12.461604,24.98,114.21,53,91
2025-05-08T20:31:16.121533,24.98,114.01,53,91
2025-05-08T20:31:17.543701,28.91,114.01,48,58
2025-05-08T20:31:21.206534,28.91,102.76,48,58
2025-05-08T20:31:22.626804,28.81,102.76,51,89
2025-05-08T20:31:26.295180,28.81,119.92,51,89
2025-05-08T20:31:27.716429,25.69,119.92,50,55
2025-05-08T20:31:31.380804,25.69,105.13,50,55
2025-05-08T20:31:32.809139,29.49,105.13,45,76
2025-05-08T20:31:37.908119,29.49,102.1,45,76
2025-05-08T20:31:39.327830,25.07,102.1,56,75
2025-05-08T20:31:43.005988,25.07,101.35,56,75
2025-05-08T20:31:44.418368,29.51,115.26,55,56
2025-05-08T20:31:48.092425,25.43,115.26,51,87
2025-05-08T20:31:49.502318,25.43,114.93,51,87
2025-05-08T20:31:53.198873,29.03,114.93,50,65
2025-05-08T20:31:54.587968,29.03,110.21,50,65
2025-05-08T20:31:58.280342,21.7,110.21,48,93
2025-05-08T20:31:59.670941,21.7,114.23,48,93
2025-05-08T20:32:03.370884,23.13,114.23,46,72
2025-05-08T20:32:06.051339,23.13,108.07,46,72
2025-05-08T20:32:09.754890,25.69,108.07,44,80
2025-05-08T20:32:11.133511,25.69,114.06,44,80
2025-05-08T20:32:14.837110,28.35,114.06,47,79
2025-05-08T20:32:16.214699,28.35,113.34,47,79
2025-05-08T20:32:19.919852,25.48,113.34,52,63
2025-05-08T20:32:21.296054,25.48,108.36,52,63
2025-05-08T20:32:25.004742,28.26,108.36,42,54
2025-05-08T20:32:26.382881,28.26,113.5,42,54
2025-05-08T20:32:30.088067,22.05,113.5,50,100
2025-05-08T20:32:31.468886,22.05,104.05,50,100
2025-05-08T20:32:35.173924,28.6,104.05,57,99
2025-05-08T20:32:37.930275,28.6,115.1,57,99
2025-05-08T20:32:41.640772,23.12,115.1,50,97
2025-05-08T20:32:43.018660,23.12,117.39,50,97
2025-05-08T20:32:46.738859,23.26,117.39,58,57
2025-05-08T20:32:48.109657,23.26,112.72,58,57
2025-05-08T20:32:51.829361,20.39,112.72,60,75
2025-05-08T20:32:53.194918,20.39,100.03,60,75
2025-05-08T20:32:56.918893,24.31,100.03,58,77
2025-05-08T20:32:58.281531,24.31,110.49,58,77
2025-05-08T20:33:02.007357,22.56,110.49,56,87
2025-05-08T20:33:03.365549,22.56,110.96,56,87
2025-05-08T20:33:07.759927,29.32,109.59,51,93
2025-05-08T20:33:09.825658,29.32,109.59,51,93
2025-05-08T20:33:13.555058,28.82,102.32,50,61
2025-05-08T20:33:14.909844,28.82,102.32,50,61
2025-05-08T20:33:18.637889,28.01,113.44,43,84
2025-05-08T20:33:19.995961,28.01,113.44,43,84
2025-05-08T20:33:23.722111,22.46,100.41,53,95
2025-05-08T20:33:25.081121,22.46,100.41,53,95
2025-05-08T20:33:28.810827,24.06,111.96,46,85
2025-05-08T20:33:30.164274,24.06,111.96,46,85
2025-05-08T20:33:33.898637,24.44,107.96,55,60
2025-05-08T20:33:35.264850,24.44,107.96,55,60
2025-05-08T20:33:40.386243,25.65,102.08,51,75
2025-05-08T20:33:41.759164,25.65,102.08,51,75
2025-05-08T20:33:45.484256,20.22,109,48,70
2025-05-08T20:33:46.866954,20.22,109,48,70
2025-05-08T20:33:50.578133,23.91,115.05,59,85
2025-05-08T20:33:51.960388,23.91,115.05,59,85
2025-05-08T20:33:55.676912,24.35,106.84,54,92
2025-05-08T20:33:57.045954,24.35,106.84,54,92
2025-05-08T20:34:00.771970,21.67,112.67,55,62
2025-05-08T20:34:02.134108,21.67,112.67,55,62
2025-05-08T20:34:05.859782,27.65,101.94,46,99
2025-05-08T20:34:07.222194,27.65,101.94,46,99
2025-05-08T20:34:12.327291,28.87,102.99,54,78
2025-05-08T20:34:13.685351,28.87,102.99,54,78
2025-05-08T20:34:17.413797,20.94,117.73,43,100
2025-05-08T20:34:18.770273,20.94,117.73,43,100
2025-05-08T20:34:22.499661,27.45,109.7,57,79
2025-05-08T20:34:23.856369,27.45,109.7,57,79
2025-05-08T20:34:27.589153,23.63,102.52,46,78
2025-05-08T20:34:28.941348,23.63,102.52,46,78
2025-05-08T20:34:32.674245,21.8,112.22,60,70
2025-05-08T20:34:34.026808,21.8,112.22,60,70
2025-05-08T20:34:37.758370,28.76,110.55,60,71
2025-05-08T20:34:39.119473,28.76,110.55,60,71
2025-05-08T20:34:44.217932,22.2,118.25,42,84
2025-05-08T20:34:45.572808,22.2,118.25,42,84
2025-05-08T20:34:49.303994,24.83,100.99,60,56
2025-05-08T20:34:50.658426,24.83,100.99,60,56
2025-05-08T20:34:54.390704,22.71,101.54,48,85
2025-05-08T20:34:55.747310,22.71,101.54,48,85
2025-05-08T20:34:59.476757,29.3,107.12,54,81
2025-05-08T20:35:00.834653,29.3,107.12,54,81
2025-05-08T20:35:04.560711,25.38,100.29,53,81
2025-05-08T20:35:05.919802,25.38,100.29,53,81
2025-05-08T20:35:09.645250,26.89,115.52,44,97
2025-05-08T20:35:11.008984,26.89,115.52,44,97
2025-05-08T20:35:16.068038,22.36,119.41,43,73
2025-05-08T20:35:17.428260,22.36,119.41,43,73
2025-05-08T20:35:21.151186,26.39,101.55,57,56
2025-05-08T20:35:22.512588,26.39,101.55,57,56
2025-05-08T20:35:26.235968,29.37,102.99,52,97
2025-05-08T20:35:27.597273,21.48,102.99,52,83
2025-05-08T20:35:31.319195,21.48,108.58,59,83
2025-05-08T20:35:32.681363,21.91,108.58,56,89
2025-05-08T20:35:36.408215,21.91,117.36,56,89
2025-05-08T20:35:37.767730,27.72,117.36,51,82
2025-05-08T20:35:41.499053,27.72,109.34,51,82
2025-05-08T20:35:42.851400,21.34,109.34,47,95
2025-05-08T20:35:47.957533,21.34,105.13,47,95
2025-05-08T20:35:49.303490,21.74,105.13,44,88
2025-05-08T20:35:53.042959,21.74,115.23,44,88
2025-05-08T20:35:54.387261,29.61,115.23,55,61
2025-05-08T20:35:58.138561,29.61,114,55,61
2025-05-08T20:35:59.471547,24.64,114,59,88
2025-05-08T20:36:03.227069,24.64,108.04,59,88
2025-05-08T20:36:04.558971,25.52,108.04,47,85
2025-05-08T20:36:08.313323,25.52,111.73,47,85
2025-05-08T20:36:09.641814,24.41,111.73,42,83
2025-05-08T20:36:13.405324,24.41,118.13,42,83
2025-05-08T20:36:14.770668,21.87,118.13,52,73
2025-05-08T20:36:19.871912,21.87,118.74,52,73
2025-05-08T20:36:21.239026,22.47,118.74,56,77
2025-05-08T20:36:24.961253,22.47,101.25,56,77
2025-05-08T20:36:26.330066,28.72,101.25,57,86
2025-05-08T20:36:30.052379,28.72,117.06,57,86
2025-05-08T20:36:31.417898,24.42,117.06,43,89
2025-05-08T20:36:35.147587,24.42,118.2,43,89
2025-05-08T20:36:36.511452,23.09,118.2,43,94
2025-05-08T20:36:40.263393,23.09,112.85,43,94
2025-05-08T20:36:41.603054,27.85,112.85,49,70
2025-05-08T20:36:45.357953,29.91,104.55,49,100
2025-05-08T20:36:46.688809,29.91,106.32,56,100
2025-05-08T20:36:51.801114,29.37,106.32,60,98
2025-05-08T20:36:53.135401,29.37,112.59,60,98
2025-05-08T20:36:56.888981,27.57,112.59,48,73
2025-05-08T20:36:58.224754,27.57,105.59,48,73
2025-05-08T20:37:01.984538,29.38,105.59,50,74
2025-05-08T20:37:03.313806,29.38,100.19,50,74
2025-05-08T20:37:07.086679,25.58,100.19,45,52
2025-05-08T20:37:08.406981,25.58,117.03,45,52
2025-05-08T20:37:12.176258,23.33,117.03,59,80
2025-05-08T20:37:13.496712,23.33,115.35,59,80
2025-05-08T20:37:17.271196,20.08,115.35,48,96
2025-05-08T20:37:19.950101,20.08,105.23,48,96
2025-05-08T20:37:23.728311,21.31,105.23,43,71
2025-05-08T20:37:25.052039,21.31,112.98,43,71
2025-05-08T20:37:28.815946,20.84,112.98,56,54
2025-05-08T20:37:30.138329,20.84,119.69,56,54
2025-05-08T20:37:33.904296,27.65,119.69,43,91
2025-05-08T20:37:35.223639,27.65,118.59,43,91
2025-05-08T20:37:38.989295,23.2,118.59,45,84
2025-05-08T20:37:40.317064,23.2,118.06,45,84
2025-05-08T20:37:44.078234,29.56,118.06,48,51
2025-05-08T20:37:45.404565,29.56,114.27,48,51
2025-05-08T20:37:49.181305,28.53,114.27,48,70
2025-05-08T20:37:51.866395,28.53,113.14,48,70
2025-05-08T20:37:55.643843,24.89,113.14,40,53
2025-05-08T20:37:56.954639,24.89,117.95,40,53
2025-05-08T20:38:00.736349,21.35,101.58,50,55
2025-05-08T20:38:02.044416,21.35,101.58,50,55
2025-05-08T20:38:05.826163,21.55,111.8,48,62
2025-05-08T20:38:07.134321,21.55,111.8,48,62
2025-05-08T20:38:10.945585,29.72,117.41,56,57
2025-05-08T20:38:12.228278,29.72,117.41,56,57
2025-05-08T20:38:16.043737,24.12,105.74,47,72
2025-05-08T20:38:17.321721,24.12,105.74,47,72
2025-05-08T20:38:22.514325,27.14,119.04,47,65
2025-05-08T20:38:23.788403,27.14,119.04,47,65
2025-05-08T20:38:27.602171,23.27,103.73,47,84
2025-05-08T20:38:28.879973,23.27,103.73,47,84
2025-05-08T20:38:32.691247,26.41,119.26,42,82
2025-05-08T20:38:33.963836,26.41,119.26,42,82
2025-05-08T20:38:37.783548,21.19,108.2,45,53
2025-05-08T20:38:39.050928,21.19,108.2,45,53
2025-05-08T20:38:42.876454,29.46,112.04,58,78
2025-05-08T20:38:44.136335,29.46,112.04,58,78
2025-05-08T20:38:47.966504,29.99,118.09,41,57
2025-05-08T20:38:49.221223,29.99,118.09,41,57
2025-05-08T20:38:54.403997,29.95,116.87,43,88
2025-05-08T20:38:55.655836,29.95,116.87,43,88
2025-05-08T20:38:59.497595,25.49,108.1,43,61
2025-05-08T20:39:00.746395,25.49,108.1,43,61
2025-05-08T20:39:04.588855,25.82,105.08,60,94
2025-05-08T20:39:05.845131,25.82,105.08,60,94
2025-05-08T20:39:09.678891,26.43,112.31,52,67
2025-05-08T20:39:10.933417,26.43,112.31,52,67
2025-05-08T20:39:14.772553,29.53,114.3,48,89
2025-05-08T20:39:16.023546,29.53,114.3,48,89
2025-05-08T20:39:19.863687,22.9,101.45,54,95
2025-05-08T20:39:21.116686,22.9,101.45,54,95
2025-05-08T20:39:26.316529,28.66,117.75,47,66
2025-05-08T20:39:27.560558,28.66,117.75,47,66
2025-05-08T20:39:31.405907,22.55,100.54,53,90
2025-05-08T20:39:32.651389,22.55,100.54,53,90
2025-05-08T20:39:36.499390,24.14,115.45,46,91
2025-05-08T20:39:37.745824,24.14,115.45,46,91
2025-05-08T20:39:41.602122,20.01,113.64,41,99
2025-05-08T20:39:42.842076,20.01,113.64,41,99
2025-05-08T20:39:46.701046,29.1,109.97,51,82
2025-05-08T20:39:47.937059,29.1,109.97,51,82
2025-05-08T20:39:51.805319,22.81,112.3,52,73
2025-05-08T20:39:53.027140,22.81,112.3,52,73
2025-05-08T20:39:58.260282,26.33,108.28,43,67
2025-05-08T20:39:59.481024,26.33,108.28,43,67
2025-05-08T20:40:03.352835,29.89,116.84,45,88
2025-05-08T20:40:04.572913,29.89,116.84,45,88
2025-05-08T20:40:08.444182,27.8,118.04,40,80
2025-05-08T20:40:09.663262,27.8,118.04,40,80
2025-05-08T20:40:13.535448,22.7,118.62,54,69
2025-05-08T20:40:14.753188,22.7,118.62,54,69
2025-05-08T20:40:18.630912,28.22,115.53,57,83
2025-05-08T20:40:19.842596,28.22,115.53,57,83
2025-05-08T20:40:23.756374,27.72,113.66,51,72
2025-05-08T20:40:24.951385,27.69,113.66,51,67
2025-05-08T20:40:30.243695,27.69,103.88,51,67
2025-05-08T20:40:31.429711,26.73,103.88,41,96
2025-05-08T20:40:35.346223,26.73,112.31,41,96
2025-05-08T20:40:36.538577,25.82,112.31,56,51
2025-05-08T20:40:40.443905,25.82,117.61,56,51
2025-05-08T20:40:41.664997,20.87,117.61,43,93
2025-05-08T20:40:45.544705,20.87,119.2,43,93
2025-05-08T20:40:46.756362,21.63,119.2,53,95
2025-05-08T20:40:50.634930,21.63,118.21,53,95
2025-05-08T20:40:51.847167,21.75,118.21,59,91
2025-05-08T20:40:55.731211,21.75,108.06,59,91
2025-05-08T20:40:56.963610,21.94,108.06,53,92
2025-05-08T20:41:02.173054,21.94,119.34,53,92
2025-05-08T20:41:03.405408,21.8,119.34,57,62
2025-05-08T20:41:07.261921,21.8,119.12,57,62
2025-05-08T20:41:08.494782,23.63,119.12,46,97
2025-05-08T20:41:12.352152,23.63,118.91,46,97
2025-05-08T20:41:13.591006,24.1,118.91,44,69
2025-05-08T20:41:17.443399,24.1,101.46,44,69
2025-05-08T20:41:18.680248,21.46,101.46,47,92
2025-05-08T20:41:22.533931,21.46,103.74,47,92
2025-05-08T20:41:23.769013,24.81,103.74,40,77
2025-05-08T20:41:27.632192,22.8,113.69,40,73
2025-05-08T20:41:28.861810,22.8,113.69,47,73
2025-05-08T20:41:34.079168,29.11,114.51,48,93
2025-05-08T20:41:35.304300,29.11,103.5,48,93
2025-05-08T20:41:39.172774,27.21,103.5,56,69
2025-05-08T20:41:40.402271,27.21,104.86,56,69
2025-05-08T20:41:44.264907,20.47,104.86,45,55
2025-05-08T20:41:45.491159,20.47,112.3,45,55
2025-05-08T20:41:49.359611,23.07,112.3,42,81
2025-05-08T20:41:50.584552,23.07,106.35,42,81
2025-05-08T20:41:54.450822,26.82,106.35,50,52
2025-05-08T20:41:55.676677,26.82,118.59,50,52
2025-05-08T20:41:59.537834,26.32,118.59,54,99
2025-05-08T20:42:02.120129,26.32,115.15,54,99
2025-05-08T20:42:05.979536,20.45,115.15,58,51
2025-05-08T20:42:07.210160,20.45,103.69,58,51
2025-05-08T20:42:11.070527,29.86,103.69,52,90
2025-05-08T20:42:12.299067,29.86,114.26,52,90
2025-05-08T20:42:16.158098,26.19,114.26,52,61
2025-05-08T20:42:17.398936,26.19,115.77,52,61
2025-05-08T20:42:21.246198,20.24,115.77,49,53
2025-05-08T20:42:22.487145,20.24,102.93,49,53
2025-05-08T20:42:26.335308,24.64,102.93,47,73
2025-05-08T20:42:27.573084,24.64,116.4,47,73
2025-05-08T20:42:31.429854,26.64,116.4,46,99
2025-05-08T20:42:34.027212,26.64,115.11,46,99
2025-05-08T20:42:37.891096,20.94,115.11,50,64
2025-05-08T20:42:39.114971,20.94,107.23,50,64
2025-05-08T20:42:42.980704,22.49,107.23,47,65
2025-05-08T20:42:44.208940,22.49,115.92,47,65
2025-05-08T20:42:48.071036,24.38,111.69,59,57
2025-05-08T20:42:49.298713,24.38,111.69,59,57
2025-05-08T20:42:53.164564,22.92,100.82,42,77
2025-05-08T20:42:54.386650,22.92,100.82,42,77
2025-05-08T20:42:58.254281,27.5,102.61,42,85
2025-05-08T20:42:59.475897,27.5,102.61,42,85
2025-05-08T20:43:04.721911,29.58,110.27,44,62
2025-05-08T20:43:05.953122,29.58,110.27,44,62
2025-05-08T20:43:09.813016,24.71,107.73,42,82
2025-05-08T20:43:11.041293,24.71,107.73,42,82
2025-05-08T20:43:14.905500,22.79,111.96,57,58
2025-05-08T20:43:16.128982,22.79,111.96,57,58
2025-05-08T20:43:19.994279,27.94,100.96,56,85
2025-05-08T20:43:21.218420,27.94,100.96,56,85
2025-05-08T20:43:25.086109,29.52,100.2,51,85
2025-05-08T20:43:26.305425,29.52,100.2,51,85
2025-05-08T20:43:30.178591,20.08,108.69,58,85
2025-05-08T20:43:31.402278,20.08,108.69,58,85
2025-05-08T20:43:36.620900,26.4,105.52,45,50
2025-05-08T20:43:37.844592,26.4,105.52,45,50
2025-05-08T20:43:41.716936,27.56,105.52,48,86
2025-05-08T20:43:42.934932,27.56,105.52,48,86
2025-05-08T20:43:46.811429,20.63,109.38,53,87
2025-05-08T20:43:48.026142,20.63,109.38,53,87
2025-05-08T20:43:51.907991,27.9,115.65,55,85
2025-05-08T20:43:53.119255,27.9,115.65,55,85
2025-05-08T20:43:56.997960,29.36,103.94,45,100
2025-05-08T20:43:58.210603,29.36,103.94,45,100
2025-05-08T20:44:02.090141,26.1,112.71,56,75
2025-05-08T20:44:03.299716,26.1,112.71,56,75
2025-05-08T20:44:08.536037,20.24,116.47,43,82
2025-05-08T20:44:09.748574,20.24,116.47,43,82
2025-05-08T20:44:13.626207,27.11,103.79,41,88
2025-05-08T20:44:14.840451,27.11,103.79,41,88
2025-05-08T20:44:18.717541,24.97,111.61,45,50
2025-05-08T20:44:19.928866,24.97,111.61,45,50
2025-05-08T20:44:23.806970,22.92,106.45,58,86
2025-05-08T20:44:25.017924,22.92,106.45,58,86
2025-05-08T20:44:28.895452,24.02,100.08,44,64
2025-05-08T20:44:30.113400,24.02,100.08,44,64
2025-05-08T20:44:33.997265,25.64,100.86,52,87
2025-05-08T20:44:35.204961,25.64,100.86,52,87
2025-05-08T20:44:40.453418,21.31,117.2,45,66
2025-05-08T20:44:41.660628,21.31,117.2,45,66
2025-05-08T20:44:45.547060,29.02,101.09,52,82
2025-05-08T20:44:46.750986,29.02,101.09,52,82
2025-05-08T20:44:50.639311,26.08,101.46,57,70
2025-05-08T20:44:51.844752,26.08,101.46,57,70
2025-05-08T20:44:55.730213,20.55,100.79,58,79
2025-05-08T20:44:56.934408,20.55,100.79,58,79
2025-05-08T20:45:00.822853,25.83,107.24,44,100
2025-05-08T20:45:02.023642,25.83,107.24,44,100
2025-05-08T20:45:05.912670,26,106.47,45,95
2025-05-08T20:45:07.112658,26,106.47,45,95
2025-05-08T20:45:12.376112,24,101.94,42,71
2025-05-08T20:45:13.573878,21.69,101.94,55,85
2025-05-08T20:45:17.469577,21.69,115.11,55,85
2025-05-08T20:45:18.666054,28.68,115.11,51,70
2025-05-08T20:45:22.560531,28.68,100.91,51,70
2025-05-08T20:45:23.757897,24.65,100.91,46,76
2025-05-08T20:45:27.653661,24.65,110.33,46,76
2025-05-08T20:45:28.850991,21.01,110.33,59,84
2025-05-08T20:45:32.745642,21.01,114.92,59,84
2025-05-08T20:45:33.942354,26.68,114.92,58,90
2025-05-08T20:45:37.847986,26.68,104.22,58,90
2025-05-08T20:45:39.038035,21.93,104.22,43,82
2025-05-08T20:45:44.280199,21.93,109.75,43,82
2025-05-08T20:45:45.468303,22.54,109.75,59,71
2025-05-08T20:45:49.374532,22.54,111.07,59,71
2025-05-08T20:45:50.560884,21.09,111.07,56,91
2025-05-08T20:45:54.471092,21.09,111.04,56,91
2025-05-08T20:45:55.654321,29.82,111.04,55,63
2025-05-08T20:45:59.565267,29.82,106.81,55,63
2025-05-08T20:46:00.749890,27.43,106.81,57,74
2025-05-08T20:46:04.656985,27.43,113.65,57,74
2025-05-08T20:46:05.845974,22.72,113.65,57,72
2025-05-08T20:46:09.750222,22.72,119.45,57,72
2025-05-08T20:46:10.942256,27.7,119.45,40,71
2025-05-08T20:46:16.194223,27.7,114,40,71
2025-05-08T20:46:17.385318,26.22,114,50,91
2025-05-08T20:46:21.286201,25.52,116.12,45,98
2025-05-08T20:46:22.478557,25.52,116.12,45,98
2025-05-08T20:46:26.380179,26.45,105.83,46,53
2025-05-08T20:46:27.572475,26.45,103.39,46,53
2025-05-08T20:46:31.469697,20.34,103.39,55,53
2025-05-08T20:46:32.665184,20.34,118.2,55,53
2025-05-08T20:46:36.564639,24.15,118.2,53,69
2025-05-08T20:46:37.759894,24.15,106.33,53,69
2025-05-08T20:46:41.655803,28.92,106.33,44,82
2025-05-08T20:46:44.215110,28.92,112.24,44,82
2025-05-08T20:46:48.112859,23.3,112.24,49,71
2025-05-08T20:46:49.307853,23.3,106.17,49,71
2025-05-08T20:46:53.206001,24.62,106.17,59,54
2025-05-08T20:46:54.399015,24.62,105.76,59,54
2025-05-08T20:46:58.300620,26.49,105.76,44,56
2025-05-08T20:46:59.494690,26.49,101.86,44,56
2025-05-08T20:47:03.394014,21.39,101.86,46,68
2025-05-08T20:47:04.592879,21.39,106.82,46,68
2025-05-08T20:47:08.488053,23.25,106.82,52,84
2025-05-08T20:47:09.688710,23.25,107.43,52,84
2025-05-08T20:47:13.584804,25.65,107.43,47,69
2025-05-08T20:47:16.153918,25.65,112.24,47,69
2025-05-08T20:47:20.050840,24.39,112.24,49,83
2025-05-08T20:47:21.248065,24.39,102.9,49,83
2025-05-08T20:47:25.145255,21.79,102.9,60,66
2025-05-08T20:47:26.345270,21.79,100.34,60,66
2025-05-08T20:47:30.241181,26.31,100.34,56,86
2025-05-08T20:47:31.437665,26.31,107.97,56,86
2025-05-08T20:47:35.349239,25.95,102.21,57,69
2025-05-08T20:47:36.529961,25.95,102.21,57,69
2025-05-08T20:47:40.445931,29.78,112.71,56,73
2025-05-08T20:47:41.623288,29.78,112.71,56,73
